edad,ingreso_declarado,antiguedad_laboral_meses,antiguedad_cliente_meses,score_buro,deuda_sistema,num_creditos_vigentes,peor_morosidad_12m,num_consultas_buro_3m,num_contactos_ult_trimestre,uso_linea_credito_pct,monto_solicitado,plazo_meses,tasa_interes_anual,ingreso_declarado_nulo,ratio_deuda_ingreso,tipo_empleo_independiente,tipo_empleo_informal,tipo_empleo_jubilado,region_Araucania,region_Arica,region_Atacama,region_Aysen,region_Biobio,region_Coquimbo,region_Los Lagos,region_Los Rios,region_Magallanes,region_Maule,region_Metropolitana,region_Nuble,region_OHiggins,region_Tarapaca,region_Valparaiso,canal_partner,canal_sucursal,dia_semana_solicitud_jue,dia_semana_solicitud_lun,dia_semana_solicitud_mar,dia_semana_solicitud_mie,dia_semana_solicitud_sab,dia_semana_solicitud_vie
60,495000.0,51.0,24,558,10845000.0,5,15,1,1,92.2,2860000.0,36,27.9,0,21.90909090909091,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
54,636000.0,76.0,46,702,1727000.0,0,0,0,2,17.9,740000.0,36,19.3,0,2.7154088050314464,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False
47,948000.0,73.0,19,527,1807000.0,1,0,4,0,35.5,2790000.0,12,24.3,0,1.9061181434599157,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False
40,1304000.0,10.0,72,717,904000.0,0,0,0,1,17.6,540000.0,12,19.1,0,0.6932515337423313,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False
19,1232000.0,9.0,29,597,4197000.0,4,0,1,0,24.2,2210000.0,12,21.4,0,3.406655844155844,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True
30,565000.0,46.0,27,575,1944000.0,2,0,2,1,44.0,10060000.0,24,26.4,0,3.4407079646017698,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
54,-1.0,127.0,57,590,237000.0,3,0,0,0,20.8,2630000.0,36,23.2,1,-1.0,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False
64,2193000.0,40.0,8,595,3802000.0,2,0,0,0,36.6,480000.0,12,23.4,0,1.7336981304149566,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True
27,-1.0,108.0,3,561,691000.0,0,0,2,0,64.7,680000.0,24,26.2,1,-1.0,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False
50,751000.0,46.0,30,489,2059000.0,2,0,1,4,46.4,390000.0,18,19.3,0,2.7416777629826896,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False
30,-1.0,97.0,58,454,3754000.0,3,15,2,3,58.5,1110000.0,48,28.2,1,-1.0,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
38,971000.0,163.0,46,777,10146000.0,0,0,0,1,2.4,780000.0,6,23.4,0,10.449021627188465,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False
33,-1.0,40.0,5,623,1381000.0,2,0,0,1,61.5,1020000.0,12,23.2,1,-1.0,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False
44,1007000.0,101.0,14,751,3628000.0,0,0,0,0,31.1,350000.0,12,21.6,0,3.602780536246276,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False
36,409000.0,13.0,59,694,517000.0,1,0,0,0,66.1,810000.0,18,26.5,0,1.2640586797066016,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False
41,893000.0,195.0,34,475,1125000.0,3,30,2,0,54.5,600000.0,12,27.3,0,1.2597984322508398,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False
43,691000.0,62.0,25,817,1361000.0,1,0,2,2,26.1,3460000.0,18,23.1,0,1.9696092619392185,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False
27,1077000.0,32.0,60,636,1214000.0,0,0,1,1,6.4,800000.0,36,22.9,0,1.1272051996285979,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False
37,838000.0,25.0,84,647,2196000.0,1,60,1,1,35.6,1350000.0,18,21.9,0,2.620525059665871,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True
19,774000.0,12.0,22,723,1201000.0,2,0,0,0,35.8,1260000.0,18,18.7,0,1.5516795865633075,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False
24,-1.0,37.0,93,411,7996000.0,3,30,2,1,86.2,2220000.0,12,25.7,1,-1.0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
49,-1.0,92.0,54,549,8000000.0,3,0,1,2,43.6,910000.0,24,20.5,1,-1.0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False
53,1349000.0,29.0,64,700,4758000.0,1,0,0,1,47.6,1510000.0,36,19.7,0,3.527057079318013,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False
61,576000.0,-1.0,38,458,1693000.0,4,15,2,0,94.6,2800000.0,24,22.8,0,2.939236111111111,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False
40,771000.0,86.0,3,623,2799000.0,1,0,1,1,32.6,1410000.0,12,27.7,0,3.630350194552529,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False
29,1171000.0,37.0,21,685,1001000.0,1,0,0,1,47.1,1760000.0,18,21.3,0,0.8548249359521777,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False
29,1325000.0,68.0,85,797,544000.0,1,0,0,0,30.1,3400000.0,18,22.0,0,0.41056603773584904,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False
43,494000.0,-1.0,42,709,322000.0,1,0,1,0,20.8,960000.0,36,23.7,0,0.6518218623481782,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False
56,-1.0,-1.0,20,686,1394000.0,0,0,1,0,47.3,1160000.0,12,19.3,1,-1.0,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False
38,761000.0,21.0,51,576,4714000.0,7,15,1,1,66.7,3540000.0,12,23.0,0,6.194480946123521,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False
30,1347000.0,64.0,19,693,2905000.0,0,0,1,1,20.7,550000.0,36,21.9,0,2.1566443949517446,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False
39,-1.0,-1.0,9,497,2903000.0,5,30,2,0,52.5,790000.0,18,25.3,1,-1.0,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False
48,530000.0,-1.0,36,616,327000.0,0,15,0,0,71.6,2680000.0,48,22.8,0,0.6169811320754717,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,True,False,False,False,False,False
33,371000.0,85.0,7,620,1437000.0,1,0,0,1,46.9,930000.0,18,20.3,0,3.8733153638814017,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False
53,280000.0,66.0,12,628,1466000.0,2,0,1,1,51.0,560000.0,12,21.9,0,5.235714285714286,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False
48,626000.0,198.0,69,688,2880000.0,1,0,1,0,21.3,3450000.0,6,21.2,0,4.600638977635783,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False
47,942000.0,152.0,3,542,4729000.0,1,0,2,0,69.6,650000.0,36,23.9,0,5.020169851380042,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False
27,1061000.0,41.0,75,618,1368000.0,2,0,2,0,26.6,1680000.0,24,22.7,0,1.289349670122526,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
26,648000.0,96.0,72,744,469000.0,0,0,0,0,0.0,780000.0,12,20.8,0,0.7237654320987654,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False
57,2399000.0,159.0,36,610,1501000.0,2,0,1,0,12.6,3110000.0,36,22.7,0,0.6256773655689871,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False
33,-1.0,101.0,63,551,749000.0,0,30,0,1,80.9,1690000.0,12,23.6,1,-1.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True
40,980000.0,31.0,47,720,3961000.0,2,30,0,0,34.1,2360000.0,12,22.3,0,4.041836734693877,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True
44,658000.0,55.0,82,422,3969000.0,3,15,3,2,60.9,690000.0,12,22.3,0,6.031914893617022,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False
33,1285000.0,106.0,6,603,4838000.0,1,0,0,0,36.4,3620000.0,18,22.5,0,3.7649805447470817,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
47,836000.0,93.0,48,566,7181000.0,2,0,0,0,37.7,1150000.0,24,19.9,0,8.589712918660288,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
37,-1.0,-1.0,75,746,700000.0,0,0,0,1,41.4,1860000.0,24,17.2,1,-1.0,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False
21,1023000.0,36.0,47,594,3845000.0,5,0,0,0,69.4,3970000.0,24,23.0,0,3.758553274682307,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False
54,1316000.0,96.0,85,478,1033000.0,2,0,1,5,92.4,2250000.0,12,23.4,0,0.7849544072948328,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
43,1191000.0,78.0,16,735,666000.0,1,0,1,1,40.2,1100000.0,18,22.7,0,0.5591939546599496,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
38,-1.0,88.0,69,452,835000.0,5,30,2,0,67.5,570000.0,12,22.4,1,-1.0,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False
42,1248000.0,137.0,33,662,3505000.0,1,0,1,0,14.2,500000.0,12,24.8,0,2.80849358974359,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False
60,299000.0,-1.0,78,799,874000.0,0,0,0,1,24.4,1330000.0,36,23.3,0,2.923076923076923,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False
23,313000.0,-1.0,62,737,736000.0,0,0,0,1,37.6,1870000.0,18,22.3,0,2.351437699680511,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
28,918000.0,94.0,15,690,663000.0,1,0,0,1,18.4,1650000.0,24,19.5,0,0.7222222222222222,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False
50,1335000.0,292.0,49,637,2823000.0,4,0,3,1,71.5,460000.0,36,23.5,0,2.114606741573034,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,True,False,False,False,False,False
45,-1.0,-1.0,42,607,2126000.0,4,0,1,0,51.3,2400000.0,18,25.6,1,-1.0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True
52,1287000.0,190.0,84,591,3985000.0,2,0,1,0,53.0,1700000.0,6,24.3,0,3.0963480963480965,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False
50,1394000.0,51.0,47,615,5276000.0,1,0,2,1,37.6,330000.0,12,21.6,0,3.7847919655667144,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False
24,-1.0,40.0,14,624,490000.0,1,0,0,0,54.4,1100000.0,12,21.5,1,-1.0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False
56,-1.0,12.0,87,694,1970000.0,0,0,1,0,10.2,1200000.0,24,21.6,1,-1.0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False
62,-1.0,5.0,10,764,244000.0,0,0,0,1,46.0,660000.0,6,21.4,1,-1.0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False
66,-1.0,-1.0,91,556,2202000.0,3,90,3,1,66.5,620000.0,24,24.6,1,-1.0,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False
43,1543000.0,38.0,26,608,3653000.0,0,60,0,2,5.0,1670000.0,12,23.8,0,2.367465975372651,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False
46,280000.0,-1.0,27,622,221000.0,2,90,4,1,34.2,1740000.0,48,26.4,0,0.7892857142857143,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False
36,1964000.0,137.0,18,694,4732000.0,1,0,1,0,45.3,2260000.0,12,20.8,0,2.409368635437882,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False
57,1123000.0,59.0,59,523,1986000.0,0,0,1,1,38.9,2510000.0,18,23.0,0,1.7684772929652717,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
19,1031000.0,12.0,37,559,1396000.0,2,0,1,1,23.8,3480000.0,12,18.8,0,1.3540252182347237,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
40,1461000.0,43.0,91,734,861000.0,2,0,0,1,21.9,1740000.0,36,21.0,0,0.5893223819301848,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False
44,599000.0,44.0,50,590,2732000.0,5,0,1,0,60.7,2380000.0,36,25.6,0,4.56093489148581,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False
41,675000.0,109.0,45,685,1413000.0,3,0,1,0,19.6,1190000.0,24,22.8,0,2.0933333333333333,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False
42,-1.0,35.0,58,684,919000.0,1,0,0,0,48.9,4760000.0,12,20.1,1,-1.0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
39,-1.0,177.0,7,666,5506000.0,4,0,1,0,45.2,4090000.0,36,20.8,1,-1.0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False
56,-1.0,45.0,5,670,969000.0,1,0,2,1,47.8,1720000.0,12,20.0,1,-1.0,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False
41,280000.0,-1.0,35,607,714000.0,5,15,2,5,82.3,200000.0,36,25.4,0,2.55,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
40,612000.0,47.0,32,635,1304000.0,1,0,0,0,18.7,780000.0,36,20.8,0,2.130718954248366,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False
36,815000.0,12.0,5,570,2311000.0,4,15,1,0,44.9,3590000.0,12,25.0,0,2.8355828220858896,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False
41,396000.0,-1.0,87,623,491000.0,0,0,0,1,53.4,1720000.0,48,21.3,0,1.2398989898989898,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False
44,2002000.0,104.0,53,702,3279000.0,3,0,2,0,64.8,2630000.0,18,25.0,0,1.6378621378621379,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False
46,-1.0,-1.0,73,733,1544000.0,6,15,0,0,17.6,5970000.0,18,23.3,1,-1.0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,True,False,False
36,1229000.0,28.0,86,742,4960000.0,0,0,0,1,29.1,1980000.0,24,19.4,0,4.03580146460537,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True
48,-1.0,90.0,52,610,1595000.0,3,0,0,2,18.9,730000.0,24,25.1,1,-1.0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False
31,873000.0,12.0,81,643,6273000.0,1,0,1,1,54.8,820000.0,12,22.8,0,7.185567010309279,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False
30,527000.0,144.0,79,559,322000.0,1,0,1,0,18.1,720000.0,18,22.5,0,0.6110056925996205,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True
39,453000.0,34.0,57,750,559000.0,2,0,0,1,40.7,1020000.0,48,22.5,0,1.2339955849889626,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,True
31,1745000.0,137.0,0,675,7603000.0,1,0,4,0,68.6,3730000.0,24,22.7,0,4.35702005730659,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False
25,845000.0,80.0,59,488,4855000.0,0,60,1,0,26.1,1490000.0,36,27.4,0,5.745562130177515,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
33,837000.0,100.0,23,631,3299000.0,1,0,2,0,35.2,1690000.0,36,23.3,0,3.941457586618877,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True
47,819000.0,71.0,13,528,2967000.0,2,0,1,0,37.4,1100000.0,18,26.2,0,3.6227106227106227,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
48,689000.0,-1.0,20,640,289000.0,2,0,0,0,19.6,970000.0,24,24.7,0,0.41944847605224966,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
49,930000.0,55.0,33,569,3922000.0,2,15,3,2,96.7,3100000.0,12,21.7,0,4.2172043010752684,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False
47,1170000.0,25.0,36,741,10162000.0,1,0,0,0,29.1,2230000.0,12,20.0,0,8.685470085470085,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
42,1104000.0,30.0,73,761,1021000.0,0,0,0,0,0.0,830000.0,48,20.5,0,0.9248188405797102,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False
39,2633000.0,69.0,37,620,10842000.0,5,0,0,1,74.2,5070000.0,18,23.8,0,4.117736422331941,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False
32,558000.0,161.0,40,564,861000.0,2,0,0,2,9.3,1980000.0,18,19.0,0,1.543010752688172,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False
38,1166000.0,73.0,82,578,7481000.0,0,0,4,0,69.6,2720000.0,18,23.2,0,6.415951972555746,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False
54,-1.0,120.0,70,693,3679000.0,0,0,0,0,23.9,880000.0,36,21.4,1,-1.0,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,True,False,False,False,False,False
54,-1.0,38.0,14,535,2498000.0,3,0,0,1,59.3,920000.0,6,21.4,1,-1.0,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False
39,-1.0,129.0,6,816,1382000.0,0,0,1,2,6.7,1100000.0,24,20.7,1,-1.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,False,False
44,1048000.0,151.0,95,731,726000.0,0,0,0,0,25.7,2250000.0,12,21.0,0,0.6927480916030534,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
44,395000.0,65.0,73,621,1620000.0,2,0,1,0,26.1,960000.0,12,23.2,0,4.10126582278481,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False
32,-1.0,104.0,67,728,3373000.0,0,0,0,0,34.3,1420000.0,48,19.6,1,-1.0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False
45,496000.0,89.0,95,441,2087000.0,3,30,3,1,40.9,1540000.0,48,22.9,0,4.207661290322581,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True
39,758000.0,32.0,85,613,1588000.0,3,15,0,2,49.9,7970000.0,24,20.1,0,2.094986807387863,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True
38,633000.0,55.0,46,476,4374000.0,5,15,1,1,59.4,1230000.0,18,25.3,0,6.909952606635071,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False
41,575000.0,30.0,17,581,505000.0,1,0,1,0,50.2,2900000.0,18,20.7,0,0.8782608695652174,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False
49,-1.0,4.0,60,687,1328000.0,3,0,1,0,6.8,1110000.0,24,22.6,1,-1.0,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False
41,1075000.0,18.0,22,729,1544000.0,0,0,0,1,23.5,1480000.0,36,20.7,0,1.436279069767442,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
37,-1.0,-1.0,12,669,4293000.0,2,0,0,2,51.8,950000.0,24,25.0,1,-1.0,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True
37,-1.0,176.0,62,738,4975000.0,0,0,0,1,26.2,960000.0,24,20.6,1,-1.0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False
30,385000.0,-1.0,4,507,739000.0,8,0,4,1,74.3,2590000.0,24,23.3,0,1.9194805194805196,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False
51,950000.0,136.0,63,661,3105000.0,1,0,0,2,48.0,1580000.0,36,18.2,0,3.268421052631579,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False
25,856000.0,-1.0,70,478,620000.0,4,15,2,1,35.8,2130000.0,48,22.8,0,0.7242990654205608,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True
49,714000.0,181.0,58,592,3004000.0,2,30,1,1,51.6,1180000.0,12,22.9,0,4.207282913165266,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False
30,995000.0,144.0,8,603,3635000.0,2,15,1,0,59.1,3680000.0,18,26.2,0,3.6532663316582914,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,False,False
43,415000.0,50.0,78,691,823000.0,1,0,1,0,35.4,4010000.0,36,25.2,0,1.9831325301204819,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False
46,789000.0,34.0,80,493,3069000.0,3,0,1,0,61.7,1420000.0,6,27.5,0,3.8897338403041823,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,True,False,False,False,False,False
51,1110000.0,19.0,30,619,942000.0,1,60,0,2,54.3,540000.0,24,20.6,0,0.8486486486486486,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True
44,1019000.0,71.0,43,468,5822000.0,1,90,2,0,24.5,890000.0,12,21.8,0,5.713444553483808,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False
45,642000.0,128.0,65,741,318000.0,0,0,0,1,4.2,1060000.0,18,20.1,0,0.4953271028037383,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False
39,943000.0,72.0,32,781,3663000.0,0,0,0,0,61.8,620000.0,12,23.5,0,3.88441145281018,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True
33,981000.0,44.0,4,536,770000.0,2,90,0,2,38.1,1550000.0,18,21.6,0,0.7849133537206932,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False
55,479000.0,79.0,91,717,2311000.0,1,0,0,0,36.0,430000.0,24,21.2,0,4.824634655532359,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False
46,-1.0,-1.0,64,549,3877000.0,4,15,1,0,77.4,270000.0,18,24.5,1,-1.0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False
20,1236000.0,24.0,31,488,1808000.0,3,30,1,0,56.9,3250000.0,12,25.0,0,1.4627831715210355,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
59,-1.0,23.0,81,603,1247000.0,3,30,1,0,24.4,4620000.0,18,22.4,1,-1.0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,True,False,False,False,False
34,623000.0,108.0,37,634,1264000.0,1,0,0,0,32.4,2930000.0,6,21.5,0,2.028892455858748,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
51,492000.0,55.0,40,721,829000.0,2,0,2,2,16.9,1400000.0,18,19.0,0,1.684959349593496,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True
